authors,article-title,doi,journal
Chiachen Cheng|Hafsa Siddiqui|A. Jacques|Sumit Kumar|Kyle Vader|Margaret Campbell|Sabrina Maisonneuve|Elizabeth Minnery,What's it gonna take? Lessons learned for youth-friendly mental health services research,https://doi.org/10.3389/frhs.2025.1623179,Frontiers in Health Services
Tushar Patil|Aviraj S. Deshmukh|Zacharie Gagné|Christine Hawkes|Aristeidis H. Katsanos|Naif Faisal Alharbi|Mohammed Mesfer Alwadai|Rhonda McNicolle-White|Mukul Sharma|Brian van Adel,Predictors of Futile Inter-Hospital Transfer for Endovascular Thrombectomy in Anterior Circulation Acute Ischemic Stroke Due to Large Vessel Occlusion,https://doi.org/10.3390/brainsci15121320,Brain Sciences
Sailaja Musunuri|Tine Hansen–Turton|Lisa Graves|Pankaj B. Shah|Andrew Kind-Rubin|Teresa Naseba Marsh|Susan Waller|Janet Somlyay|Mary Nandili|Minn N. Yoon|Nicholas D. Torres|Elizabeth P. Hayden|Scott Spreat|Anurag Mishra,"Global autism guidelines for care and workforce education: progress, gaps, and the way forward",https://doi.org/10.62694/efh.2025.508,Education for Health
Eric M. Massicotte|Laura‐Nanna Lohkamp|Karlo M. Pedro|Peyton Lawrence|J. Michael Lazarus|Nandan Marathe|Nader Hejrati|François Dantas|Philip Peng|Yasmine Hoydonckx|Richard Farb,Direct Surgical Repair of Spontaneous Spinal CSF Leak: A Retrospective Canadian Cohort and Systematic Literature Review,https://doi.org/10.1017/cjn.2025.10488,Canadian Journal of Neurological Sciences / Journal Canadien des Sciences Neurologiques
Prosper Mandela Amaltinga Awuni|Nancy Lightfoot|Emily Donato|Marion Maar|Clement Bomweh Zobazie|James Mbinta,Strategies to promote COVID-19 vaccination in Northern Ghana: a qualitative study of stakeholders’ perspectives,https://doi.org/10.1186/s12889-025-25933-w,BMC Public Health
Shayenthiran Sreetharan|Tania King|Christopher Thome|Neelam Khaper|Douglas R. Boreham|Sujeenthar Tharmalingam|Simon J. Lees|T.C. Tai,"Growth Restriction in Balb/c Mice Irradiated With X-Rays During Late Gestation: Role of Irradiation Timing, Dose Fractionation and Adaptive Response",https://doi.org/10.1177/15593258251395327,Dose-Response
Robert Ohle|David W. Savage|Danielle Carole Roy|Krishan Yadav|Shawn Chabra|Sarah McIsaac,Feasibility of public CPR training kiosks to increase bystander resuscitation: a Monte Carlo simulation study,https://doi.org/10.1016/j.resplu.2025.101189,Resuscitation Plus
Lauren Killin|Clara Bohm|Claire Harris|Jennifer M. MacRae|Nikhil Shah|Stephanie Thompson|Marcello Tonelli|Bin Luo|Jessica M. Sontrop|Rey Acedillo|Ahmed A. Al‐Jaishi|Sierra Anderson|John Antonsen|Amit Bagga|Eliot R. Beaubien|David P Berry|Peter G. Blake|Pierre Antoine Brown|Joe Bueti|Christopher T. Chan|Brenden Cote|Andrea Cowan|Meaghan S. Cuerden|N. E. Day|Varun Dev|Miten Dhruve|Ognjenka Djurdjev|Laura Gregor|Swapnil Hiremath|Geena Joseph|Srinu Kammila|Mercedeh Kiaii|Eswar Kumar Kolusu|Eduardo Lacson|Andrea Mazurat|Amber O. Molnar|Bharat Nathoo|Amy Nistico|Matthew J. Oliver|Sanjay Pandeya|Malvinder S. Parmar|David Perkins|Kathleen Quinn|Alexandra Romann|Joanna Sasal|Tanya Shulman|Samuel A. Silver|Anurag Singh|Irina St. Louis|Andrew Steele|Navdeep Tangri|Robert Ting|Hans Vorster|Davinder Wadehra|Ron Wald|Justin Walters|Reid Whitlock|S. Yao|James Zacharias|Amit X. Garg,"Outcomes of Adopting a Higher Versus Lower Concentration of Hemodialysate Magnesium as a Center-Wide Policy (Dial-Mag): A Clinical Research Protocol of a Pragmatic, Registry-Based, Cluster Randomized Trial",https://doi.org/10.1177/20543581251385011,Canadian Journal of Kidney Health and Disease
Vikramsimha Bommireddy|Viswa Chaitanya Chandu|Bhoomika Kolluru|Yamuna Marella|Srikanth Reddy Karra|Kiran Pruthvi Nallamothu,"Evaluating the Effectiveness of an Oral Health Edutainment Activity in Improving Oral Health, Sugar Consumption Behaviors, and Oral Hygiene Status among Government Primary School Children: A Cluster-randomized Controlled Trial",https://doi.org/10.4103/jiaphd.jiaphd_104_25,Journal of Indian Association of Public Health Dentistry
Robert Ohle,Correspondence,https://doi.org/10.1016/j.annemergmed.2025.08.001,Annals of Emergency Medicine
Zacharie Gagné|Gregory Davies|Tin Li|Shaista Riaz|Hooman Hennessey,Diagnosis and Treatment of an Ovarian Artery Aneurysm Rupture: A Case Report and Literature Review,https://doi.org/10.1177/15266028251397793,Journal of Endovascular Therapy
Benazir Hodzic-Santor|Aaron Hinz|Rees Kassen|Ju‐Ling Liu|Haig Djambazian|Sally Lee|Alexandra Hicks|Calvin Sjaarda|Henry Wong|Prameet M. Sheth|Caroline Nott|Derek R. MacFadden|Anne-Marie Roy|Jiannis Ragoussis|Lucas Castellani|Michael Fralick|Alex Wong,Sequencing and variant calling of SARS-CoV-2 from floor swabs: a potential tool for identifying emergent lineages,https://doi.org/10.1099/mgen.0.001575,Microbial Genomics
"Ali, Farihah|Mende-Gibson, Jordan|Imtiaz, Sameer|Russell, Cayley|Chellew Paternostro, Shannon|Aftab Abdul, Sami|Bozinoff, Nikki|Marsh, David C.|Leece, Pamela|Rehm, Jürgen",Additional file 1 of Mapping the overdose crisis in Ontario: geographic disparities in opioid-related harms and services,https://doi.org/10.6084/m9.figshare.30616408.v1,Open MIND
"Ali, Farihah|Mende-Gibson, Jordan|Imtiaz, Sameer|Russell, Cayley|Chellew Paternostro, Shannon|Aftab Abdul, Sami|Bozinoff, Nikki|Marsh, David C.|Leece, Pamela|Rehm, Jürgen",Additional file 1 of Mapping the overdose crisis in Ontario: geographic disparities in opioid-related harms and services,https://doi.org/10.6084/m9.figshare.30616408,Figshare
"Beyer, Andrea Phillips|Ross, Melissa|Katzman, Martin|Olivieri, Antonio|Heidenreich, Sebastian",Additional file 1 of Patient preferences for the benefits and risks of insomnia medication in a clinical trial and real-world setting,https://doi.org/10.6084/m9.figshare.30844866.v1,Open MIND
Emily Groot|Jessica Pelley|Anne-Marie Boylan|David Nunan,Interventions to Enable or Improve Evidence-Informed Decision Making in Public Health and Preventive Medicine: A Scoping Review,https://doi.org/10.1016/j.focus.2025.100473,AJPM Focus
"Beyer, Andrea Phillips|Ross, Melissa|Katzman, Martin|Olivieri, Antonio|Heidenreich, Sebastian",Additional file 1 of Patient preferences for the benefits and risks of insomnia medication in a clinical trial and real-world setting,https://doi.org/10.6084/m9.figshare.30844866,Figshare
Arjav Gupta|Chris Francis|Leland Dhurjon|Sanjoy K. Gupta|Lili Tong|Eric Tam|Fariba Nazemi|Sohel Somani,Newcomers to the North: Barriers to eyecare for new adult immigrants to Northern Ontario,https://doi.org/10.1016/j.jcjo.2025.11.013,Canadian Journal of Ophthalmology
Syeda Aiman Fatima|Xi Yu Hao|Diana Sun|Itai Malkin|Elizabeth Alvarez|Laura N. Anderson|D. Poon|Japteg Singh|Emma Apatu|Chris P. Verschoor|Thomas Piggott|Emily Belita|Sheila A. Boamah|Arielle Sutton|Zayya Zendo|Jessica P. Hopkins,Burnout among public health physicians and residents in Canada following the COVID-19 pandemic: A cross-sectional study,https://doi.org/10.1371/journal.pmen.0000527,PLOS mental health.
Vahid Mehrnoush|Dhruv Lalkiya|Nilanga Aki Bandara|Fatemeh Darsareh|Emmanuelle Rousseau|Sara Paziraei|Omar AbdelAziz|Waleed Shabana|Walid Shahrour,Effect of Preoperative Pelvic Floor Muscle Training on Erectile Dysfunction After Radical Prostatectomy—A Systematic Review,https://doi.org/10.3390/uro6010002,Uro
Florence Morriello|D Livingstone|Peter Amgolu|Parisa Mirzajani|Joseph Silva Barbosa,Reimagining the integration of international medical graduates: a global and sociocultural perspective on equity and belonging in medical,https://doi.org/10.1093/postmj/qgaf207,Postgraduate Medical Journal
K Vora|Chirag Shah|A Kalra|Andreas Kumar|Rohan Dharmakumar,Antiplatelets and hemorrhagic MI outcome in reperfused STEMI,https://doi.org/10.1093/eurheartj/ehaf784.1778,European Heart Journal
Isabelle Carignan|Marie-Christine Beaudry|Adèle Gallant|Annie Roy-Charland|Paul-André Gauthier|Rony Atoui,Lisibilité des documents médicaux et littératie médicale des patients : le cas de la chirurgie cardiaque,https://doi.org/10.1051/pmed/2025020,Pédagogie médicale
